Image,Words,has_price,CTA,sentiment,aesthetic_score
Facebook_Product_148.jpeg,"['โปรด', 'ตรวจสอบ', 'รายละเอียด', 'ณจด', 'ขาย']",0,0,neutral,0.5084564089775085
Facebook_Product_149.jpeg,"['งสง', 'กราน', 'ต้ะ', 'โซ', 'เห', 'ปลด', 'ราคา', 'อวน', 'ผู้ใช้', 'แอ', 'ปราย', 'เล', 'เลณะ', 'สัฒโณะกโญฒณ์สง', 'ศัเฉซ์', 'สน', 'มล', 'นร', 'ลด']",0,0,neutral,0.2998030185699463
Facebook_Product_15.jpeg,"['ธวัม', 'ลุ้น', 'ทําน์', 'โชค', 'ดิ', 'ชม', 'โชว์', 'เศษ', 'ศิลปิน', 'เม', 'เวลา', 'งะ', 'ทจก']",0,0,neutral,0.5538856387138367
Facebook_Product_150.jpeg,"['แล', 'วด', '๑๑๑๑๑๑๑๑๑๑', '๑๑๑๑๑๑๑๑', 'จํา', 'กัด', 'ชิ้น', 'เวลา', 'นปรณัตอธ์ใหล่', 'เอน', 'ผู้ใช้', 'แอ', 'ปราย']",0,0,neutral,0.18105892837047577
Facebook_Product_151.jpeg,"['ไล', 'สอง']",0,0,negative,0.461585134267807
Facebook_Product_152.jpeg,[],0,0,neutral,0.7172780632972717
Facebook_Product_153.jpeg,"['นส', 'เด', 'เร', 'เกย', 'ดอณะนนว', 'เอ', 'แส', 'เล่รอวเลฑเนีง', 'เพ', 'รธนมล', 'บา', 'เฉ']",0,0,neutral,0.5905823111534119
Facebook_Product_154.jpeg,[],0,0,neutral,0.8075582385063171
Facebook_Product_155.jpeg,[],0,0,neutral,0.24136783182621002
Facebook_Product_156.jpeg,['จศศโณ'],0,0,neutral,0.8114704489707947
Facebook_Product_157.jpeg,['แอ'],0,0,neutral,0.858910083770752
Facebook_Product_158.jpeg,"['คา', 'พพน่มคแผญา']",0,0,neutral,0.3637806177139282
Facebook_Product_159.jpeg,"['พง', 'รตะ', 'รบ', 'ดง', '๑๕', 'เนม', 'ปง']",0,0,neutral,0.35462599992752075
Facebook_Product_16.jpeg,"['ศศ', '๐๑๐๑๐๑', 'พลาด', 'อีกที', 'รอ', 'หน้า', 'คอร์', 'สลด', 'ปูพื้น', 'เลทธ์', 'ภาษา', 'ลด', 'สมัคร', 'ในนาม', 'บุคคล', 'เรียน', 'ตลอดชีพ']",0,1,neutral,0.14284779131412506
Facebook_Product_160.jpeg,[],0,0,neutral,0.19170866906642914
Facebook_Product_161.jpeg,"['เลศ', 'ชาน', 'ทงจวตพอ', 'เขลง', 'ตาย', 'ญจ', 'ภาพ', 'เพ', 'ได', 'ปา', 'เจ', 'แอ', 'ช่ฐอืั้มร', 'คัง']",0,0,positive,0.3605932593345642
Facebook_Product_162.jpeg,"['คตน', 'ศาล', 'ไน', 'ฑกล', 'แล่', 'วันที่', 'าคม', 'มีนาคม']",0,0,neutral,0.6950781941413879
Facebook_Product_163.jpeg,"['ตจ', 'จี']",0,0,neutral,0.41213133931159973
Facebook_Product_164.jpeg,"['ณะธ์ฑูธี', 'นู', 'แจก', 'หนัก', 'หลับ', 'ลุ้น', 'โชค', 'มูลค่า', 'บาท', 'ฟิน', 'สุ้น', 'โชคดี', 'สัมผัส', 'โมเมนต์', 'พฟิ', 'เศษ', 'ภับ', 'พระเอก', 'ฝัน', 'มีนาคม', 'เมษายน', 'จํา', 'กัด', 'คน', 'รางวัล', 'บราง', 'วัล', 'พฤษภาคม', 'ประกาศ', 'รางวัล', 'พฤษภาคม', 'เจื่อบ', 'โข', 'เป็นไปตาม', 'กี่', 'บริษัทฯ', 'กําหนด']",0,0,neutral,0.2525129020214081
Facebook_Product_165.jpeg,[],0,0,neutral,0.1320427656173706
Facebook_Product_166.jpeg,"['ศ์', 'เด', 'ปัก', 'หม', 'เสื้อผ้า', 'หอม', 'วิ', 'เมล', 'ทพ', 'หอ', 'นบ', 'รนด', 'บก', 'มหาวิทยาลัย', 'กะ', 'ร้าน', 'ซัก', 'ฟ้า', 'สิ', 'ปดาห์นี', 'เกน', 'มหาวิทยาลัยธรรมศาสตร์', 'ศูนย์', 'รังสิต', 'ศูนย์', 'อาหาร', 'ใจกลาง', 'อาคารเรียน', 'มคพ', 'เห', 'มหาวิทยาลัย', 'กรง', 'เทพ', 'รัง', 'สืตณ', 'โถง', 'อา', 'คา', 'รก', 'จก', 'รร', 'มร', 'อบ', 'เยน', 'นม', 'วสา', 'วๆ', 'พื้น', 'เตรียบ', 'หะ', 'เจ', 'ลุ้น', 'ซัก', 'ฟรี', 'ร้าน', 'ซิก', 'ผ้า', 'มหา', 'ลิ', 'สัปดาห์', 'หน้า', 'เสิร์ฟ', 'หอม', 'ไห', '๒๕', 'ติดตาม', 'ใบ', 'เพจ', 'รู', 'ลหพ่ญะภัชะ', 'ติ']",0,0,neutral,0.2364700883626938
Facebook_Product_167.jpeg,"['ปบป', '๒๓๒', 'สู', 'ครีเอท', 'ชาเลนจ์', 'ตัวแทน', 'นักศึกษา', 'คน', 'เล', 'ชอบ', 'ชว', 'นท', 'ํา', 'คลิป', 'การเรียน', 'ใหน้', 'สร้างสรรค์', 'ผู้ชนะ', 'รับรางวัล', 'คนละ', 'บาท', 'จํานว', 'นรา', 'งวัล', 'คัดเลือก', 'เป็นได้', 'สิทธิ์', 'เข้าร่วม', 'จา', 'กล', '๒๓๐']",0,0,neutral,0.06038908660411835
Facebook_Product_168.jpeg,"['พวง', 'สเณกแยซบล', 'เซ', 'ณะตเณ', 'แข', 'เซ', 'ระ', 'งง', 'เวกงกไลพ', 'แข', '๕๕', 'แพ', 'เครื่องมือ', 'อัปเกรด', 'ลํา', 'ตามใจชอบ']",0,0,neutral,0.30953261256217957
Facebook_Product_169.jpeg,"['อบรม', 'อบรม', 'ระ', '๑๕๑', 'เข', 'ชาย', 'สลด', 'แล', 'แช', 'จบ', 'รม', 'โด', 'ยอด', 'ลาดกระบัง', 'ใบ', 'เซอร์', 'อา', 'เพ', 'ระ', 'ออม', 'เกล้า', 'ลาดกระบัง', 'คณะวิทยาศาสตร์', 'สถาบัน', 'เทคโนโลยี', 'พระ', 'จอมเกล้า', 'เจ้าคุณ', 'ทหาร', 'ลาดกระบัง', 'สอบถาม', 'ราคา', 'เจื่อน', 'โข', 'ส่วนลด', 'พี่', 'ก้อง', 'เซ']",0,0,neutral,0.4432261884212494
Facebook_Product_17.jpeg,"['หล', 'แล', 'เท', 'อทร', 'นีเนี่', 'ดี', 'นี', '๒๓']",0,0,neutral,0.7747681736946106
Facebook_Product_170.jpeg,"['ธั', 'สร้าง', 'ธุรกิจ', 'สัปดาห์', 'เม', 'เรียนรู้', 'สร้าง', 'เป็ด', 'ตัว', 'ธุรกิจ', 'พัฒนา', 'เครื่องมือ', 'คํา', 'แนะ', 'ผู้เชี่ยวชาญ', 'มีประสบการณ์', 'สร้าง', 'ธุรกิจ', 'เทคโนโลยี', 'จา', 'ดนว์พดรธนวัญน์เที้ยศิ', 'ริ', 'เพชร', 'วันน์วรวุณิ', 'ชัย', 'ดร', 'ธน', 'วัฒม์', 'เรียบร้อย', 'เจริญ', 'ภลบันท์', 'พันธุ์', 'รน', 'กล', 'ชงโค', 'นิ', 'วงศ์', 'อยุธยา', 'บริษัท', 'งา', 'เรียนจบ', 'ประกาศ', 'นียปัตร', 'เซ', 'รายละเอียด', 'ลงทะเบียน', 'โอกาส', 'ร่วมงาน', 'ภับ']",0,1,neutral,0.2605298161506653
Facebook_Product_171.jpeg,"['อ่าน', 'ข้อมูล', 'เก', 'ค้นพบ', 'วิธี', 'มบะ', 'สนทนา', 'ภาษาอังกฤษ', 'มั่นใจ', 'ก้าว', 'ล้า', 'หลัก', 'สูต', 'ผู้เชี่ยวชาญ', 'ภาษาอังกฤษ', 'ระดับโลก']",0,0,neutral,0.10001107305288315
Facebook_Product_172.jpeg,"['โรงพยาบาล', 'สิน', 'แพทย์', 'ศรีนครินทร์', 'จก', 'ษาส์ดัระชรอ', 'ดู', 'หญ่', 'บวน', 'ณะ', 'ชา', 'ยล', 'ครรส', 'ชี', 'แพ', 'โร', 'โร', 'เธภัญา', 'ใด', 'ดม', 'ซตท่ฑ์', 'ยะ', 'อง', 'วินท์ธน', 'วา', 'เม', 'รวบ', 'คํา', 'แพ', 'พาย์', 'ค่า', 'บร', 'รพ', 'แล', 'มน', 'เด', 'รร', 'สู', 'ชรรรย์โฟ', 'เบื้องหลัง', 'การรักษา', 'ความใส่ใจ', 'แผนก', 'สูต', 'นร', 'เวช']",0,0,neutral,0.26704028248786926
Facebook_Product_173.jpeg,"['ตอ', 'อาช์', 'สมัคร', 'ขัง', 'รีบ', 'เดือน', 'สลูดงเจินู', 'กระเป๋า', 'แกร็บ', 'ใบ', 'กลาง', 'ค่าสมัคร', 'รับงาน', 'ครบรอบ', 'คบ', 'ขับ', 'ระบบ', 'เดือน']",0,1,neutral,0.3219440281391144
Facebook_Product_174.jpeg,"['แมไส่', 'เม', 'มแแเฟ', 'เลือก', 'แย', 'อะ', 'แน', 'เกล', 'นม', 'มไมหรซ้', 'กรน', 'ขู', 'ลี', 'เล', 'ไว', 'แตณะ', 'หาม', 'พลาด', 'ขย', 'โปร', 'แรง', 'ลด', 'สง', 'สด', 'ซ้อ', 'ปอ', 'อน', 'ไลน์', 'ติง', 'วันที', 'เวลา']",0,0,neutral,0.10569759458303452
Facebook_Product_175.jpeg,['เร'],0,0,negative,0.5769051313400269
Facebook_Product_176.jpeg,"['จม', 'งญีย', 'ใส', 'เหม็นอับ', 'ถุงเท้า', 'บล็อก', 'กลิ่น', 'ลด', 'ปัง', 'บาท', 'ลดเหลือ', 'บาท', 'วันที่']",0,0,neutral,0.10703245550394058
Facebook_Product_177.jpeg,[],0,0,neutral,0.8182037472724915
Facebook_Product_178.jpeg,"['รร', 'ชะ']",0,0,neutral,0.18825925886631012
Facebook_Product_179.jpeg,"['มด', 'คอ', 'รส', 'สีสา', 'วิดีโอ', 'เนชัว', 'โมง', 'สมัคร', 'ราคา', 'จา', 'กร', 'ธา', 'คา', 'เต็ม', 'แร๊ลงพื่อน', 'ไข', 'เป็นไปตาม', 'กี่', 'บริษัทฯ']",1,1,neutral,0.5901187062263489
Facebook_Product_18.jpeg,"['รู่', 'ตอ', 'ธร', 'อย']",0,0,neutral,0.48227670788764954
Facebook_Product_180.jpeg,"['ณะ', 'ลก', 'ลงทะเบียน', 'เข้างาน', 'จี', 'จอง', 'สิทธิ์', 'ทุนการศึกษา', 'กทส', '๒๒', 'สบ']",0,1,neutral,0.13640695810317993
Facebook_Product_181.jpeg,"['ถธอรห', 'เอ', 'วร', 'โปรโมชัน', 'เย', 'เขน', 'ราคา', 'ปกติ', 'เหลอ', 'ราคา', 'ปกติ', 'ราคา', 'ปกติ', 'เหลอ', 'บี', 'นว', 'กัด', 'ปี', 'จ้าน', 'วน', 'จํา', 'กัด', 'นว', 'จัก', 'บาท', 'บาท', 'บาท']",1,0,neutral,0.4938386380672455
Facebook_Product_182.jpeg,"['เอ', 'สินค้า', 'รับประกัน']",1,0,neutral,0.6581197381019592
Facebook_Product_183.jpeg,"['เร', 'ซีน', 'ดิ', 'ค้า', 'ไพ', 'รบ', 'ประกัน', 'ปี']",1,0,neutral,0.5656286478042603
Facebook_Product_184.jpeg,"['อํวน', 'ยักษ์', 'งลน', 'พนัง', 'สือ', 'รอบ', 'นิ', 'เท็บ', 'สัปดาพ์แน้ง', 'สื่อ', 'มจง', 'งะ', 'แพ็ค', 'ชุด', 'ทา', 'รัน', 'ตี', 'แร', 'ไท', 'ดค์', 'ใหน้', 'แฟง', 'ชาติ', 'เด', 'สัป', 'ดา', 'ผี', 'พนัง', 'สือ', 'นานาชาติ', '๑๑๐๐๑๐๐๑๐', '๐๑', 'ซิ', 'รร', 'เร', 'ร้', 'เซ', 'ทก', 'เจ', 'โรง', 'เจียน', 'แฉ', 'ฬาะแทจ', 'ไสย', 'ศาสตจ์', 'แค', 'โส', 'แก็พวสสด', 'สะ', 'เส', 'เดิตะสฆูคป', 'แข', 'มาร', 'ไว', 'ววห', 'ผนึก', 'ซ็', 'ขา', 'าพ์', 'มาร', 'ผนึก', 'ฆู', 'หา', 'บทธ์', 'มาร', 'วศัณ์', 'มาร', 'จค่', 'เจ', 'ผนึก', 'ดง', 'รบ', 'ซ้จป', 'ผนึก', 'ณีห', 'ทข์ง', 'มาร', 'ผนึก', 'ยม', 'ษ์', 'มาร', 'เจ', 'ฆาน', 'มาร', 'ผนกจเบช้พผนกสงขห้', 'นา', 'มาร', 'มาร', 'รู', 'ธิเว', 'จา', 'ได', 'เผ', 'นึก', 'ซุด', 'แร', 'มาร', 'บาท', 'บาท', 'บาท', 'บ้า', 'หนา', 'บาท', 'บาท', 'ญูห', 'ไน', 'ทหย์', 'ผนึก', 'รัจอ', 'ยู', 'เร', 'แเพ็ค', 'ชุด', 'ราคา', 'ร้าน', 'สาขา', 'กั่ว', 'ประเทศ']",1,0,neutral,0.27920085191726685
Facebook_Product_185.jpeg,"['๐๐', 'มต', 'งแตวนทมคม', 'เม', 'อซือสืน', 'ค้า', 'บาท', 'ถงแต', 'วันที', 'เมือ', 'ซือสืน', 'คา', 'บาท', 'วันที่', 'หอง', 'ทางการ', 'ตด', 'ตอร์']",0,0,neutral,0.2052520364522934
Facebook_Product_186.jpeg,"['นา', 'นี', 'โปร', 'งค', 'เงือน', 'ไข', 'เป็นไป', 'บริษัทฯ', 'กําหนด']",0,0,neutral,0.11224324256181717
Facebook_Product_187.jpeg,"['รจป', 'ซอ', 'แถม', 'ราคา', 'หัก', 'คูปอง', 'ราคา', 'ลิง', 'หัก', 'คูปอง', 'เฉลี่ย', 'ชื้น']",0,0,neutral,0.21801181137561798
Facebook_Product_188.jpeg,"['ดู', 'ซอ', 'แถม', 'เกล', 'ราคา', 'หัก', 'คูปอง', 'ราคา', 'หัก', 'คูปอง', 'เฉลี่ย', 'ชื้น', 'สูตร', 'ผิว', 'กระ', 'จําง', 'ไส', 'ข้น', 'ระดับ', 'รือบ', 'ลด', 'เลือน', 'ธิ้ง', 'รอย', 'นิว', 'แลดู', 'อ่อนเยาว์', 'เร', 'เค', 'ร่วยบํา', 'รุ', 'นิว', 'ดู', 'อา', 'งไลร์นด็ง']",0,0,neutral,0.31486839056015015
Facebook_Product_189.jpeg,"['ซื้อ', 'สน', 'ค้า', 'อค', 'เฟเบรธ', 'การรด', 'เมท', 'คด', 'แดด', 'เฮ', '๕๕', 'พร', 'สะ', 'อา', 'กลอง', 'เลน', 'สฯ', 'ความสะอาด', 'กล้อง', 'เลนส์', 'เบย', 'ทก', 'ค่าย', 'ทก', 'แบรนด์', 'จา', 'ภัด', 'เพ', 'ยง', 'ท่าน', 'นัน', 'ขัน', 'ชัน', 'ศนย์', 'การค้า', 'สยามพารากอน', 'ช่าง', 'เชียว', 'ชาญ', 'บริษัท', 'เงื่อนไข', 'เป็นไป', 'บริษัท', 'ทําหนด']",0,0,neutral,0.07446830719709396
Facebook_Product_19.jpeg,"['สห', 'ลรร', 'ควะ', 'อ่าง', 'ใส', 'พลัง', 'บูสผว', 'ธาร', 'สกัด', 'ขั้นดี', 'ไค', 'วาม', 'พี', 'เศษ', 'บอง', 'สี', 'วัต', 'ตรรม', 'จา', 'กอ', 'แพ', 'ริ', 'กา', 'ฆาฑด', 'ภ์ทํ', 'กะ', 'ไว', 'ห์กนต', 'โล', 'นม', 'ลบคม', 'คสยอัล', 'ฟ้า', 'ฮาร์บู', 'ติ', 'วิ', 'ตา', 'บิ', 'นบี']",0,0,neutral,0.42166855931282043
Facebook_Product_190.jpeg,"['อิม', 'อร่อย', 'คุ้ม', 'ๆเนจจ', 'ร้า', 'นร', 'เท', 'ตอิม', 'คุ้ม', 'สะสม', 'ยอ', 'ฉ่า', 'บุ', 'ฟเแฟต์', 'ปัง', 'ย่าง', 'กรบ', 'ร้าน', 'อัม', 'จอ', 'ยๆ', 'สไตล์', 'เกาหลี', 'ขึ้นไป', 'รอิม', 'คุ้ม', 'หลาก', 'หลา', 'ยธ', 'วปรธวม', 'ใบเสร็จ', 'ใบเสร็จ', 'จํากัตธวม', 'สิทธิ์', 'เสือ', 'เดือน']",1,0,negative,0.08427582681179047
Facebook_Product_191.jpeg,"['เก', 'สิต', 'เงิน', 'ค้น', 'สง', 'สต', 'อา', 'บัตร', 'เค', 'สิต', 'ษั้นนํา', 'รายการ', 'ไข', 'ข่', 'ไร้', 'จํา', 'ษําธะ', 'คืน', 'ใส้เตส็มฉํานวน', 'ตา', 'มก', 'ภําหนต', 'อะ', 'ใส้', 'ตอก', 'เบี้ย', 'ส่อ', 'ปี']",0,0,neutral,0.26367902755737305
Facebook_Product_192.jpeg,"['มะ', 'เซ', 'แก้ว', 'หญ่', 'ซื้อ', 'สอง', 'ทาว', 'สิทธิพิเศษ', 'เทา', 'สอง', 'ทาว', 'ต่อไป', 'ราคา', 'เศษ', 'แกว', 'เลก', '๑๑๑๑']",0,0,neutral,0.6386341452598572
Facebook_Product_193.jpeg,"['สูต', 'ธร', 'อร่อย', 'ชําส์', 'กลิ่น', 'จา', 'นิ', 'สล', 'สา', 'ละมุน', 'ต้าน', 'จํา', 'หน่าย', 'เร', 'ไมีว', 'ลอง', '๑๒', 'เซ']",0,0,negative,0.40265312790870667
Facebook_Product_194.jpeg,"['เก', 'วน', 'ถู', 'เจ', 'ยล', 'เงื่อนไข', 'คําหนด', 'ลงทุน', 'ความเข้าใจ', 'ลักษณะ', 'สินค้า', 'เงื่อนไข', 'สต', 'อบ', 'แทน', 'เสียง', 'ตัดสินใจ', 'ลงทุน', 'ผู้ลงทุน', 'ยิน', 'ยอ', 'มน', 'รับทราบ', 'รายการ', 'ส่งเสริม', 'ขาย', 'ถือเป็น', 'การจูงใจ', 'เร่งรัด', 'ผู้ลงทุน', 'ตัดสิน', 'ใจ้', 'บริการ', 'ตัดสินใจ', 'ลงทุน', 'ผลิตภัณฑ์', 'ตลาด', 'ทุน']",0,0,neutral,0.44146981835365295
Facebook_Product_195.jpeg,"['ลลกข์', '๑๐']",0,0,neutral,0.30759361386299133
Facebook_Product_196.jpeg,"['ัฒมลัว', 'สนามหญ้า', 'ไซส์', 'สี', '๑๕', 'เลว', 'วา', 'ณญะ', 'เซ', 'ชิพ', 'สนัโฆะตตงมฟิฑูหัจังด', 'ไห', 'หมัน', 'พง', 'ษัวร', 'เอ', 'โอ', 'สจงวม', 'แห้น', 'อาณ์ล', 'ใจ', 'นล์ย', 'ไส', 'สิ', 'ณง', 'งง', 'จปคงงร', 'เร่ง', 'แหญ์ส', 'ฮา', 'กร', 'ขา', 'เร', 'ฯแร็บ', 'ทม', 'เทา', 'นนเเธวบ', 'โชค', 'ซ์', 'ซ่ง', 'โหม', 'เร', 'ค่า', 'สี', 'บัครแมตซ์', 'บาท', 'ตลับ', 'แบ่ง', 'งัน', 'รส', 'ถา', 'ฒิ', 'ดิ', 'นิล', 'โชค', 'เส', 'ปอร์', 'ดิ', 'คี', 'ลิ', 'นต']",0,0,neutral,0.12980185449123383
Facebook_Product_197.jpeg,"['งคณต', 'ศาสตร', 'คร', 'ทวา', 'กร', 'สบ', 'พต', 'สุต', 'ตรฑ์', '๑๑๐', 'ดา', 'ฝึก', 'นู', 'ลิ', 'เลีขคัณิตเณ', 'ไผ', 'ซ่น', 'เหมาะ', 'สํา', 'หรับ', 'ป๊ธ', 'รี', 'กพ', 'ไน', 'ดร', 'วัจ', 'เลพย์', 'แร', 'ฐายกเ']",0,0,neutral,0.13730953633785248
Facebook_Product_198.jpeg,"['อบ', 'กก', 'สาบ', 'เดฟ', 'บัง', 'ดี', 'มะ', 'โพส', 'ใด', 'ช่องทาง', 'ดี', 'เข้าไป', 'เจอ', 'เพจ', 'ฑทํา', 'ใช้ได้', 'ไหม', 'แล', 'สบ']",0,0,neutral,0.22916941344738007
Facebook_Product_199.jpeg,"['เวล', 'ลด', 'อู่', 'ทับ', 'รุ่น', 'แสะ', 'สภาพ', 'กี่', 'ความจุ', 'เต', 'เว', 'ใบ', 'ส่']",1,0,neutral,0.4420069754123688
Facebook_Product_2.jpeg,"['สน', 'ถัน', 'เก', 'อรณ', 'ทอง', 'เร', 'แต', 'แจ', 'หม', 'โอก', 'เก', 'อร', 'วท', 'ซล', 'งอน', 'เชทรรอทร', 'ยอ', 'เร', 'ง่สหญ่เปอๆุบทออกอด์อพช์รอณ์ทเตณ์', 'เส']",0,0,neutral,0.017349468544125557
Facebook_Product_20.jpeg,"['อน', 'สา', 'ยอ', 'ศดญู', 'วิดีโอ', 'ชัว', 'โมง', 'ลอง', 'มค', 'สมัคร', 'นี', 'ราคา', 'บูลคําอวม', 'ธา', 'คา', 'เต็ม', 'วพ']",1,1,neutral,0.6843904852867126
Facebook_Product_200.jpeg,"['ซู', 'หลัก', 'รม', 'มาร์', 'สอบ', 'รู', 'หวาน']",0,0,neutral,0.17085926234722137
Facebook_Product_201.jpeg,"['ซู', '๕๐๑๒๑๑๑', 'เฉ', 'รา', 'แก้ว', 'บา', 'ทะ', 'ใส่', 'โค้ด', 'รง', 'รง', 'โปรโมชัน', 'ร่', 'วิว', 'เมนู', 'คน', 'สัง', 'ร้าน', 'สาขา', 'เข้าร่วม', 'โปรโมชั่น', 'สิทธิ์', 'จํานวนจํา', 'กัด', 'ส่วนลด', 'สั่ง', 'มื้อ', 'ตําลด', 'มื้อ', 'หน้า', 'ส่วนลด', 'เงื่อน', 'ไซ', 'คํา', 'สั่งอาหาร', 'พื้นที่', 'เฉพาะที่', 'กรุงเทพฯ', 'ปริมณฑล', 'จังหวัด', 'เชียงใหม่', 'ขอนแก่น', 'ร้านค้า', 'รายการ', 'ฟรี', 'ร้าน', 'คุ้ม', 'ระยะทาง', 'สุต', 'กิโลเมตร', 'กุมภาพันธ์', 'มีนาคม', 'เงื่อน', 'ไซ', 'เป็นไป', 'ผก', 'ําหนด', 'ข้อ', 'กําหนด', 'การเผย', 'แพ', 'ว่', 'ช่องทาง', 'เว็บไซต์']",1,0,neutral,0.18069803714752197
Facebook_Product_202.jpeg,"['อัป', 'สกิล', 'สร้าง', 'แอ', '๑๑๑', 'เรียนรู้', 'ลงทะเบียน', '๒๐', '๓๓๐', 'มปิอง']",0,1,neutral,0.24530386924743652
Facebook_Product_203.jpeg,"['ราคา', 'ผุ', 'ฐาน', 'ค้า', 'ยวน', 'ลด', 'ปอง', 'ประ', 'สป', 'สวน', 'ลด', 'ผใเช่ย']",0,0,neutral,0.05892191454768181
Facebook_Product_204.jpeg,"['เทอม', 'ลหป', 'เทอม', 'แค้', 'โหม', 'คอร์ส', 'สา', 'คืบ', 'เค', 'ณิต', 'ศาสตร์', 'ต้น', 'โด', 'ยอ', 'ป้อ', 'เร', 'พุ', 'โท', 'ยภ์ท', 'เอเคอร์', 'ตรู', 'เห', 'กค', 'ณิต', 'ศาสตร์', 'โด', 'ยอ', 'เวม่มด', 'เลอ', 'หม', 'เพ', 'ยท', 'เอเคอร์', 'ตรุ', 'เท', 'ป้อ']",0,0,neutral,0.06716269254684448
Facebook_Product_205.jpeg,"['เปร', 'เจา', 'แจ', 'ศาขแนแนซนง', 'กอ', 'ปัก', 'เล', 'แส', 'แส', 'ตก', 'โปง', 'แห', 'ทยแน', 'เทา', 'แยส', 'เวจ', 'กา', 'เส', 'งั้', 'เข', 'ังป', 'เจ', 'รอ', 'เบอร์', 'นซ์', 'สอบถาม', 'โปร', 'โม', 'ชิน', 'ส่วนลด', 'แอด', 'ไลน์', 'โทร']",0,1,neutral,0.207333505153656
Facebook_Product_206.jpeg,"['สั่ง', 'ข้าว', 'ได้เงิน', 'คืน', 'ผื้อ', 'ต่า', 'ใส่', 'โด้ด', 'สํา', 'มอด', 'มื้อ', 'ต่าจ', 'เงื่อนไข', 'ลํา', 'หรับ', 'มื้อ', 'คัด', 'ต่า', 'สั่ง', 'ลด', 'เงิน', 'คืน', 'มื่อ', 'ถัดไป', 'เมือ', 'สัง', 'ครบมือ', 'สั่ง']",1,0,neutral,0.08734525740146637
Facebook_Product_207.jpeg,"['เล', 'ถั่ว', '๐๑๑๑', 'ครบเครื่อง', 'เรื่อง', 'ขับ', 'แกร็บ', 'สมัคร', 'ขับ', 'แกร็บ', 'โปร', 'หนัก', 'เด้', 'งอ', 'ลิ', 'สมัคร', 'ขับ', 'รีบ', 'เดือน', 'รั้บ', 'โปร', 'หนัก', 'แฟรี', 'ยหทเษท', 'เด', 'งเจิก', 'ระ', 'เป๋า', 'แกร็บ', 'ใบ', 'กลาง', 'เฟ', 'รี่', 'ค่าสมัคร', 'งา', 'นคร', 'รอบ', 'คบ', 'ขับ', 'เปด', 'ระบบ', 'เดือน', 'คลิก', 'ตรงนี้', 'สมัคร', 'ขับ', 'รเชทน', 'งาน', 'อิสระ', 'สํา', 'หรับ', 'คน', 'มอเตอร์ไซค์', 'นั่ว', 'เจิดจ้า', 'บุญ', 'เด้ง', 'ดีมาก', '๕๕๑']",0,1,neutral,0.2257528156042099
Facebook_Product_208.jpeg,"['สู', 'ลูลลณ', '๕๑', 'ถูณ์ลจม', 'จุล', 'ขัย', 'ยพ่ญ่', 'ค่', 'ยี', 'ภู', 'ไน', '๕๒๓๑', 'ขะเล', 'ส่วนลด', 'เพฟียงต', 'คูปอง', 'ส่วนลด', 'จํานวนจํา', 'กัด', 'เฉ', 'ฟา', 'สินค้า', 'ร่อ', 'รายการ', 'ตามเงื่อนไข', 'บริษัทฯ', 'กําห']",0,0,neutral,0.39828622341156006
Facebook_Product_209.jpeg,"['ลผภงภณิ', '๕๑๒', 'ซี่', 'ดูดี', 'มุม', 'เอฟเฟ็กต์', 'สตูดิโอ', 'ประสิทธิภาพ', 'ใคล้', 'ปลาย', 'นิว', 'สัม', 'ผิ', 'ัส', 'รับประโยชน์', 'พิ', 'ชี', 'พพ', 'แนน', 'ฟรี', 'หล', 'เดก', 'พิ่ม', 'เพียว', 'งเบ', 'มูลค่า', 'เลิบ', 'แจ', 'ิวงพั่บ', 'ฝ่า', 'ราคา', 'คไมีคจอ', 'เด่า', 'บี', 'ว่าง', 'เจ็ก', 'คม', 'เท', 'ลลัวหนกเล', 'เฉ', 'กรุน', 'หี', 'ร่ว', 'บรา', 'เฉ็อ', 'แด', 'ื้อเบ็น', 'ชี่', 'ปชอป', 'พฒวจกร', 'กา', 'ฒะโซ๊ยปู้ดกเศเบง', 'นคร', 'ณี', 'เท', 'ี่', 'ทาร', 'ไน', 'ทร์', 'วา', 'โบต', 'เร', 'งบ', 'วง', 'เน', 'นา', 'ลิบ', 'สนม', 'อา', 'นัรีสล', 'รุ', 'กบ']",0,0,neutral,0.19964058697223663
Facebook_Product_21.jpeg,"['กรุงเทพ', 'ธุรกิจ', 'เกก', 'ษะคน', 'เก่', 'งก', 'ว่าย', 'วัย', 'งาน']",0,0,neutral,0.1646864116191864
Facebook_Product_210.jpeg,"['คุ้ม', 'ผ่อน', 'โพ่อน', 'ฝอน', 'สด', 'เครดิต', 'เงิน', 'คืน', 'เครดิต', 'เงิน', 'คืน', 'งบ', 'แนห', 'แบ', 'เหง', 'เละ', 'เน', 'แสน', 'กะ', 'เพ', 'เออ', 'เห', 'เพ', 'เพ', 'เข', 'หละ', 'เณ', 'พ่อ', 'บัตร', 'พ่าน', 'ฝอน', 'สด', 'โญ', 'เป็นไปตาม', 'ทิ่', 'บริษัท', 'รก', 'ําหนด']",0,0,neutral,0.10360541939735413
Facebook_Product_211.jpeg,"['ราคา', 'เงื้อ', 'ไข', 'เป็นไปตาม', 'บริษัท', 'ขคําหนด', 'สินค้า', 'ของแถม', 'จํานวนจํา', 'คัด', 'รูปภาพ', 'สินค้า', 'โฆษณา']",1,0,neutral,0.2373238205909729
